date,event,result,location,image_url
1,08.06.2008,,"The Great KhalidefeatsCharles Robinson(1:30)WWE Friday Night SmackDown #461- TV-Show @ HP Pavillon in San Jose, California, USA",
2,10.07.2004,,"Charles Robinsonvs.Luther Reigns- No ContestWWE SmackDown House Show- House Show @ Casino Ballroom in Hampton Beach, New Hampshire, USA",
3,29.06.2004,,"Charles Robinsonvs.Luther Reigns- No ContestWWE SmackDown #255- TV-Show @ Crown Coliseum in Fayetteville, North Carolina, USA",
4,17.05.1999,,"Mixed:Madusa&Randy SavagedefeatCharles Robinson&Ric Flair(8:55)WCW Monday NITRO #191- TV-Show @ Five Seasons Center in Cedar Rapids, Iowa, USA",
5,09.05.1999,,"Gorgeous GeorgedefeatsCharles Robinson(10:39)WCW Slamboree 1999- Pay Per View @ TWA Dome in St. Louis, Missouri, USA",
